Date;TransactionID_count;TransactionID_nunique;CustomerID_count;CustomerID_nunique;ProductID_count;ProductID_nunique;Age_mean;Age_std;Age_median;Age_max;Age_min;Income_mean;Income_std;Income_median;Income_max;Income_min;Qty_sum;Qty_mean;TotalAmount_sum;TotalAmount_mean;TotalAmount_std;TotalAmount_max;TotalAmount_min;TotalAmount_median;Price_x_mean;Price_x_std;Price_x_median;Price_x_max;Price_x_min;AmountPerProduct_mean;ProductToCustomerRatio_mean;IncomeToAmount_mean;AmountPerQty_mean;QtyToPrice_mean;Year_first;Month_first;Day_first;DayOfWeek_first;IsWeekend_mean;WeekOfYear_first;Quarter_first;IsMonthStart_sum;IsMonthEnd_sum;ProductID_P1;ProductID_P10;ProductID_P2;ProductID_P3;ProductID_P4;ProductID_P5;ProductID_P6;ProductID_P7;ProductID_P8;ProductID_P9;Age_0;Age_2;Age_3;Age_18;Age_19;Age_20;Age_21;Age_22;Age_23;Age_24;Age_25;Age_26;Age_27;Age_28;Age_29;Age_30;Age_31;Age_32;Age_33;Age_34;Age_35;Age_36;Age_37;Age_38;Age_39;Age_40;Age_41;Age_42;Age_43;Age_44;Age_45;Age_46;Age_47;Age_48;Age_49;Age_50;Age_51;Age_52;Age_53;Age_54;Age_55;Age_56;Age_57;Age_58;Age_59;Age_60;Age_61;Age_62;Age_65;Age_66;Age_68;Age_69;Age_70;Age_72;StoreID_1;StoreID_2;StoreID_3;StoreID_4;StoreID_5;StoreID_6;StoreID_7;StoreID_8;StoreID_9;StoreID_10;StoreID_11;StoreID_12;StoreID_13;StoreID_14;StoreName_Bonafid;StoreName_Buana;StoreName_Buana Indah;StoreName_Gita Ginara;StoreName_Harapan Baru;StoreName_Lingga;StoreName_Prestasi Utama;StoreName_Priangan;StoreName_Prima Kelapa Dua;StoreName_Prima Kota;StoreName_Prima Tendean;StoreName_Sinar Harapan;GroupStore_Buana;GroupStore_Gita;GroupStore_Harapan Baru;GroupStore_Lingga;GroupStore_Prestasi;GroupStore_Priangan;GroupStore_Prima;Type_General Trade;Type_Modern Trade;Latitude_-1,26916;Latitude_-2,990934;Latitude_-3,654703;Latitude_-5,135399;Latitude_-5,45;Latitude_-6,2;Latitude_-6,914864;Latitude_-6,966667;Latitude_-7,250445;Latitude_-7,797068;Latitude_0,533505;Latitude_3,316694;Latitude_3,597031;Latitude_5,54829;Longitude_101,447403;Longitude_104,756554;Longitude_105,26667;Longitude_106,816666;Longitude_107,608238;Longitude_110,370529;Longitude_110,416664;Longitude_112,768845;Longitude_114,590111;Longitude_116,825264;Longitude_119,42379;Longitude_128,190643;Longitude_95,323753;Longitude_98,678513;Marital Status_Married;Marital Status_Single;Gender_0;Gender_1;Product Name_Cashew;Product Name_Cheese Stick;Product Name_Choco Bar;Product Name_Coffee Candy;Product Name_Crackers;Product Name_Ginger Candy ;Product Name_Oat;Product Name_Potato Chip;Product Name_Thai Tea;Product Name_Yoghurt
2022-03-14;14;14;14;14;14;6;38.142857142857146;10.04495390238795;41.0;56;19;970.6428571428571;810.8056399127264;891.0;2823.0;0.0;43;3.0714285714285716;357700;25550.0;12603.586180741759;56400;7500;25300.0;9942.857142857143;4706.903977663561;9400.0;16000;3200;51.314246845338424;0.02237136465324385;0.04860992229338544;9942.857142857143;0.0005197025618758141;2022;3;14;0;0.0;11;1;0;0;0;0;2;2;1;1;0;4;4;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;3;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;2;1;2;0;1;0;0;1;2;0;2;2;2;3;0;2;1;0;1;0;1;0;4;5;0;2;1;0;2;10;4;2;1;1;1;0;1;1;3;2;0;0;2;0;0;0;1;0;1;1;0;3;2;2;2;1;1;0;0;10;4;7;7;0;0;0;4;2;2;4;1;1;0
2022-03-15;13;13;13;13;13;7;38.46153846153846;13.150509398342612;39.0;57;19;1017.0769230769231;770.6046826506291;692.0;2823.0;0.0;50;3.8461538461538463;523200;40246.153846153844;22774.423351083096;79200;12800;36000.0;11092.307692307691;3642.9067008048987;10000.0;16000;3200;80.86090087551085;0.02237136465324385;0.04606988600200036;11092.307692307691;0.00043024661508704067;2022;3;15;1;0.0;11;1;0;0;1;2;1;0;1;0;0;3;2;3;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;1;1;0;3;1;0;0;2;1;0;1;1;3;1;0;2;0;0;2;2;1;2;4;1;1;2;2;8;5;0;0;0;1;2;2;0;1;1;0;1;1;3;1;1;0;2;2;0;0;1;1;1;0;1;0;1;3;10;3;9;4;0;2;1;3;0;1;2;1;0;3
2022-03-16;11;11;11;11;11;6;47.81818181818182;14.154986272110486;47.0;72;22;739.1818181818181;448.4631129049118;671.0;1543.0;63.0;41;3.727272727272727;334200;30381.81818181818;29370.148729000954;88000;7500;15000.0;7627.272727272727;3832.2554479290416;7500.0;16000;3200;68.56816648323266;0.02237136465324385;0.049131290174471993;7627.272727272727;0.0005522874852420307;2022;3;16;2;0.0;11;1;0;0;2;0;1;3;1;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;1;0;1;2;1;2;0;1;1;0;1;0;2;1;2;1;1;0;1;1;1;1;2;1;3;1;2;7;4;0;2;1;0;1;1;1;0;1;0;1;1;2;0;1;2;1;1;1;0;0;1;1;0;0;1;0;2;8;3;6;5;0;0;2;0;3;1;1;1;3;0
2022-03-17;22;22;22;22;22;8;44.90909090909091;11.43057341772532;45.5;66;26;663.0909090909091;538.0348642527872;497.0;1837.0;7.0;81;3.6818181818181817;701900;31904.545454545456;18518.60010323539;72000;7500;25000.0;9495.454545454546;5116.590873277066;8450.0;18000;3200;81.38530423920976;0.02237136465324385;0.028798550832540196;9495.454545454546;0.0005796316124773572;2022;3;17;3;0.0;11;1;0;0;0;0;2;5;1;4;4;3;1;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;1;0;1;0;1;1;1;1;0;0;1;0;0;2;0;0;0;0;1;2;2;1;0;0;0;0;2;0;0;0;1;0;0;0;0;2;1;2;0;0;1;1;1;5;2;1;1;2;3;0;2;1;0;2;6;1;3;1;2;2;2;3;0;3;6;2;3;5;8;14;2;1;5;1;3;2;1;0;0;2;1;1;2;1;1;1;3;2;1;2;0;0;1;2;1;5;1;2;18;4;17;5;4;0;0;3;5;2;1;1;4;2
2022-03-18;12;12;12;12;12;9;42.5;13.547894838145686;41.0;60;22;840.4166666666666;562.051026207235;623.5;1968.0;333.0;54;4.5;501800;41816.666666666664;19056.367741916387;79200;12800;42500.0;10208.333333333334;4566.370815455358;9700.0;18000;3200;93.61700910700108;0.02237136465324385;0.023120731880289725;10208.333333333334;0.000634365373594097;2022;3;18;4;0.0;11;1;0;0;1;1;2;1;1;0;1;2;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2;2;0;1;0;0;1;3;0;1;2;1;1;1;0;3;0;0;1;2;3;1;3;1;0;3;1;7;5;1;0;0;1;3;1;0;1;0;0;0;2;1;2;0;0;3;1;0;0;1;0;2;1;1;0;2;1;10;2;7;5;1;1;1;2;1;2;1;1;0;2
2022-03-19;14;14;14;14;14;7;39.857142857142854;11.759494644146672;37.0;59;25;980.0;747.1232006323166;941.0;2522.0;132.0;42;3.0;309500;22107.14285714286;16478.912598820363;60000;8400;16800.0;7842.857142857143;4413.914063802938;7500.0;16000;3200;44.942865981789154;0.02237136465324385;0.064659184639765;7842.857142857143;0.0005332753555967842;2022;3;19;5;1.0;11;1;0;0;2;0;2;2;1;4;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;3;0;0;2;0;2;1;1;2;1;0;0;0;0;0;0;1;3;1;0;1;3;1;4;0;0;3;3;3;0;5;6;8;0;1;1;2;0;1;1;0;0;3;2;0;1;2;2;1;0;1;1;3;0;0;0;0;2;1;2;1;10;4;8;6;0;0;2;0;2;2;2;1;4;1
2022-03-20;10;10;10;10;10;6;38.0;10.923979738782625;37.0;60;25;574.2;419.71651808757247;477.0;1539.0;207.0;33;3.3;404500;40450.0;23634.496915408297;75000;7500;34000.0;12010.0;4169.319155716221;13500.0;16000;3200;76.10855699754595;0.02237136465324385;0.020086688386524824;12010.0;0.0003477482269503546;2022;3;20;6;1.0;11;1;0;0;0;4;1;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;2;1;2;1;1;0;0;1;2;2;2;1;0;0;0;1;1;1;2;2;2;1;5;5;1;2;1;1;2;0;1;0;1;0;0;0;1;0;0;2;2;0;1;0;0;1;0;1;1;1;0;1;8;2;6;4;0;4;0;1;1;1;1;2;0;0
2022-03-21;6;6;6;6;6;5;46.833333333333336;15.10518674716293;53.0;59;25;798.1666666666666;429.84621280949614;930.5;1275.0;132.0;27;4.5;184000;30666.666666666668;20141.764239178916;61600;8400;25500.0;6633.333333333333;3076.1447733594505;6500.0;10000;3200;62.16401122253794;0.02237136465324385;0.03258810041908446;6633.333333333333;0.0008094226842897057;2022;3;21;0;0.0;12;1;0;0;1;0;1;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;2;1;0;2;1;0;1;1;3;3;1;0;0;1;1;0;0;0;0;1;0;0;0;2;0;0;1;0;0;1;0;0;0;1;1;0;2;0;5;1;3;3;0;0;1;1;0;1;0;0;2;1
2022-03-22;10;10;10;10;10;6;35.2;10.507140429250958;32.0;60;25;549.6;351.45134008059273;444.5;1458.0;226.0;32;3.2;255200;25520.0;13990.218805373353;50000;10000;18400.0;9100.0;4394.188080736746;10000.0;18000;3200;56.13443125656488;0.02237136465324385;0.030272310199257007;9100.0;0.0005287238264099967;2022;3;22;1;0.0;12;1;0;0;0;0;1;0;1;2;1;1;0;4;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;0;0;0;4;0;0;1;0;1;2;0;4;1;0;0;1;1;0;2;2;0;4;1;3;7;0;0;1;1;4;0;1;0;0;0;0;1;1;1;0;0;4;0;1;0;0;0;1;0;1;1;1;1;8;2;4;6;1;0;0;1;0;1;0;1;2;4
2022-03-23;15;15;15;15;15;7;38.93333333333333;12.174133390493296;40.0;69;18;915.2;662.915120617155;772.0;2181.0;0.0;59;3.933333333333333;479800;31986.666666666668;25590.005489494935;79200;8400;18800.0;9240.0;5632.659863941471;8800.0;18000;3200;74.3717936497242;0.02237136465324385;0.05525996757084523;9240.0;0.0006883200802349739;2022;3;23;2;0.0;12;1;0;0;2;1;4;0;0;2;1;2;3;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;0;0;0;1;0;3;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;2;2;2;0;1;0;2;1;1;2;0;0;1;1;1;1;2;0;2;1;0;1;2;2;2;1;3;1;3;1;0;1;6;7;8;1;0;1;0;1;2;2;0;1;2;0;2;2;1;0;0;1;2;2;2;0;1;2;1;0;1;1;2;11;4;11;4;1;1;2;2;0;4;3;0;2;0
2022-03-24;16;16;16;16;16;7;40.875;14.559647431628738;43.5;66;18;847.125;614.9567870997116;799.0;1968.0;0.0;63;3.9375;631700;39481.25;22375.975770157303;88000;8400;34800.0;10656.25;3943.935217520693;9400.0;16000;4200;81.3483626042355;0.02237136465324385;0.03431727392417718;10656.25;0.0004482319874274662;2022;3;24;3;0.0;12;1;0;0;2;2;0;1;1;2;0;5;3;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;2;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;1;2;1;2;1;1;0;0;1;0;1;3;1;2;3;1;1;1;1;1;1;1;2;2;0;4;3;1;1;1;1;5;9;7;3;1;0;1;1;2;1;1;2;2;0;1;1;0;0;1;1;2;1;2;1;2;1;3;1;0;0;1;12;4;7;9;0;2;2;5;1;0;3;1;2;0
2022-03-25;15;15;15;15;15;9;38.46666666666667;11.249550255560482;36.0;57;21;777.3333333333334;548.9329475923092;803.0;2002.0;0.0;54;3.6;512100;34140.0;18363.07630623397;75000;10000;32000.0;10393.333333333334;4632.8742492672745;10000.0;18000;3200;74.8061224421172;0.02237136465324385;0.027647897126022124;10393.333333333334;0.0005119492544492545;2022;3;25;4;0.0;12;1;0;0;1;1;2;1;2;1;1;0;2;4;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;2;0;1;1;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;2;1;0;1;3;1;0;1;3;0;1;1;1;3;3;0;3;1;0;1;1;2;1;3;3;1;3;2;7;8;1;0;1;2;3;1;1;1;0;0;1;1;3;0;1;0;3;1;1;0;1;0;1;1;2;1;0;3;11;4;8;7;1;1;1;0;1;2;2;2;1;4
2022-03-26;17;17;17;17;17;8;34.294117647058826;12.30225947683165;27.0;58;19;588.4117647058823;399.62326928363564;458.0;1241.0;18.0;64;3.764705882352941;564600;33211.76470588235;20103.78951693378;70000;8400;30000.0;9352.941176470587;5305.906808343276;8800.0;18000;3200;71.5354006417462;0.02237136465324385;0.026733719548425433;9352.941176470587;0.0005968338850691793;2022;3;26;5;1.0;12;1;0;0;2;2;2;0;2;5;1;0;2;1;0;0;0;0;1;0;0;2;1;1;0;2;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;2;2;2;2;0;1;1;2;1;1;2;1;2;4;1;2;0;0;1;2;3;2;4;4;1;2;1;10;7;1;1;2;2;2;1;0;1;1;0;0;2;2;2;0;1;2;1;0;0;1;1;2;1;2;2;2;2;10;7;9;8;1;2;2;0;0;2;2;2;5;1
2022-03-27;12;12;12;12;12;6;34.25;9.630680142129112;33.5;49;19;613.9166666666666;582.2426014726997;475.0;1968.0;0.0;43;3.5833333333333335;447800;37316.666666666664;25068.98965702931;75000;8400;34500.0;10300.0;4999.272674372471;11000.0;16000;4200;68.04135257018709;0.02237136465324385;0.029878812830687832;10300.0;0.00044252795815295814;2022;3;27;6;1.0;12;1;0;0;1;4;0;0;1;4;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;1;0;1;0;2;1;0;2;0;1;1;0;1;0;1;2;2;1;1;2;1;0;1;1;1;2;2;1;4;5;7;0;2;2;0;1;1;1;0;1;2;0;1;1;0;0;2;1;1;1;2;0;1;1;0;0;2;0;1;11;1;6;6;0;4;1;0;0;0;1;1;4;1
2022-03-28;13;13;13;13;13;5;38.46153846153846;16.368747582997834;39.0;60;2;822.6923076923077;478.85216657742865;839.0;1769.0;219.0;45;3.4615384615384617;367100;28238.46153846154;18655.80957153108;75000;8400;21000.0;8507.692307692309;3750.880238571016;9400.0;15000;4200;49.68099714832848;0.02237136465324385;0.03820613514145429;8507.692307692309;0.0005111292962356792;2022;3;28;0;0.0;13;1;0;0;0;2;0;2;0;4;0;2;0;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;2;1;1;2;2;2;0;0;2;1;0;1;1;2;0;1;1;0;4;3;0;3;1;4;0;2;10;3;2;2;1;0;0;0;1;0;0;1;2;1;1;2;2;2;0;0;1;1;0;0;1;2;0;1;2;1;11;2;6;7;0;2;0;2;2;0;0;0;4;3
2022-03-29;13;13;13;12;13;7;39.61538461538461;15.108157076771814;38.0;60;21;734.8461538461538;459.6608978645464;655.0;1862.0;74.0;68;5.230769230769231;585200;45015.38461538462;24309.76642400629;79200;16800;37500.0;9030.76923076923;4015.4668917791314;8800.0;15000;3200;91.67907419692618;0.02237136465324385;0.021499244130573917;9030.76923076923;0.0007393268079438291;2022;3;29;1;0.0;13;1;0;0;3;3;1;2;0;2;0;1;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;0;3;1;1;1;1;1;2;1;0;0;1;5;1;1;0;1;0;1;1;2;1;5;2;1;1;6;7;1;1;3;2;1;0;0;0;2;1;1;0;1;0;1;1;1;0;0;1;0;2;0;1;2;3;0;1;8;5;7;6;0;3;3;1;2;1;0;0;2;1
2022-03-30;21;21;21;20;21;7;40.095238095238095;13.619488837341736;36.0;61;19;694.952380952381;595.7176744222447;549.0;1857.0;7.0;76;3.619047619047619;722800;34419.04761904762;23471.50653553408;88000;9600;30000.0;10609.52380952381;4485.744616215323;10000.0;16000;3200;71.0639793803511;0.02237136465324385;0.03244573892145511;10609.52380952381;0.0004660991153392369;2022;3;30;2;0.0;13;1;0;0;4;4;2;0;0;2;0;2;4;3;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;2;1;2;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;2;0;0;0;2;0;0;0;0;0;0;0;1;1;3;0;2;1;1;1;2;0;1;3;3;2;2;3;1;0;0;3;3;2;1;3;1;2;4;2;1;3;4;2;5;11;10;3;3;2;1;2;1;1;0;2;3;1;1;0;1;1;3;2;1;1;3;0;2;1;3;1;2;1;0;18;3;9;12;0;4;4;2;0;2;4;0;2;3
2022-03-31;15;15;15;14;15;9;40.733333333333334;14.853891585644996;39.0;69;22;529.2666666666667;364.3400034243263;507.0;1362.0;14.0;56;3.7333333333333334;571900;38126.666666666664;21123.394838988585;72000;9600;37600.0;10820.0;4835.611942364984;10000.0;18000;3200;82.2399625667139;0.02237136465324385;0.024387760891590678;10820.0;0.0004973418327141732;2022;3;31;3;0.0;13;1;0;15;0;4;2;1;1;1;1;3;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;1;2;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;2;0;0;3;1;0;1;1;3;0;3;1;0;3;1;0;1;4;0;1;0;2;0;3;4;0;1;4;3;1;2;8;7;3;0;1;3;1;0;0;0;0;2;3;1;1;0;3;0;1;0;0;2;0;0;1;3;3;1;0;1;11;4;9;6;1;4;0;3;1;2;1;1;1;1
2022-04-01;26;26;26;24;26;10;42.19230769230769;12.924455054722362;42.0;65;21;806.7307692307693;789.4428190916582;446.5;3578.0;0.0;98;3.769230769230769;921400;35438.46153846154;20111.61011800054;88000;9600;34000.0;10457.692307692309;4915.86599304115;10000.0;18000;3200;78.71064457259659;0.02237136465324385;0.033861931031439016;10457.692307692309;0.000508308786367297;2022;4;1;4;0.0;13;2;26;0;1;2;2;3;3;4;3;1;3;4;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;1;2;1;1;2;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;2;2;0;0;0;0;1;1;0;1;0;0;0;0;0;1;2;1;0;5;3;5;0;0;2;0;3;2;2;5;2;5;0;2;3;3;2;2;1;1;0;7;5;2;3;3;2;4;17;9;2;3;0;3;2;1;2;0;5;1;0;5;2;0;0;3;2;1;2;1;0;5;5;2;3;0;0;2;23;3;14;12;3;2;1;1;3;2;3;3;4;4
2022-04-02;14;14;14;14;14;8;41.785714285714285;10.849874663782076;41.0;61;25;1005.2142857142857;651.2252568542127;919.0;2181.0;109.0;53;3.7857142857142856;551300;39378.57142857143;24344.709694508376;79200;12600;33600.0;11207.142857142857;4024.246567937959;9700.0;18000;4200;92.15806654909007;0.02237136465324385;0.03684244434959671;11207.142857142857;0.0004082382937056189;2022;4;2;5;1.0;13;2;0;0;3;2;0;1;0;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;2;0;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;4;0;1;0;0;4;0;0;1;1;1;0;0;2;0;0;0;0;1;5;0;2;0;1;4;1;0;0;1;5;1;2;5;2;12;0;0;1;4;2;4;0;0;0;1;1;0;1;0;1;0;2;4;0;1;0;0;0;0;4;1;0;1;11;3;9;5;1;2;3;2;1;0;2;0;1;2
2022-04-03;6;6;6;6;6;5;37.333333333333336;7.174027227901121;38.0;47;25;745.0;540.9336373345626;617.5;1799.0;287.0;23;3.8333333333333335;213400;35566.666666666664;24391.282595769062;75000;12600;28500.0;10033.333333333334;5171.331227707878;10400.0;16000;4200;70.09004122512988;0.02237136465324385;0.03931683080808081;10033.333333333334;0.00053873556998557;2022;4;3;6;1.0;13;2;0;0;1;1;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;2;0;1;1;0;1;0;0;2;0;1;0;0;2;0;1;0;0;2;1;3;3;1;0;0;0;2;0;0;0;0;1;0;1;1;0;0;0;2;0;0;1;0;0;1;1;0;0;0;1;4;2;4;2;0;1;1;0;0;0;1;1;2;0
2022-04-04;16;16;16;16;16;7;40.6875;14.858078610641417;41.5;62;18;856.375;573.9640958573397;866.5;1968.0;0.0;76;4.75;683300;42706.25;26253.92589690159;79200;8400;33750.0;9400.0;3993.1608198685576;8800.0;16000;3200;89.20831320486342;0.02237136465324385;0.0291085235392009;9400.0;0.0006154512209864604;2022;4;4;0;0.0;14;2;0;0;5;3;1;2;0;2;0;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;2;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;3;1;2;0;2;1;1;2;0;2;0;1;1;0;1;1;2;0;4;0;1;3;1;0;3;2;2;1;4;2;1;4;7;9;1;0;2;2;1;0;3;2;0;1;2;1;0;1;2;0;1;0;3;1;2;0;1;1;2;2;1;0;10;6;8;8;0;3;5;2;2;1;1;0;2;0
2022-04-05;15;15;15;15;15;9;42.4;12.058192235986288;42.0;62;22;901.8666666666667;469.2804319482369;953.0;1612.0;0.0;63;4.2;613700;40913.333333333336;22901.61774281667;79200;9600;45000.0;10106.666666666666;4346.832453747485;9400.0;18000;3200;104.61266035554027;0.02237136465324385;0.02988529213103681;10106.666666666666;0.0005095476548668037;2022;4;5;1;0.0;14;2;0;0;2;0;1;2;1;1;2;4;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;2;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;4;0;1;1;1;1;0;1;1;0;1;2;2;1;2;1;1;1;2;1;2;4;0;0;0;3;2;1;2;1;2;4;7;8;2;1;1;1;2;0;4;1;1;0;0;1;1;0;0;1;2;0;4;0;1;1;1;2;1;1;0;1;12;3;8;7;2;0;2;4;2;1;1;1;1;1
2022-04-06;12;12;12;11;12;7;39.833333333333336;15.520270225701223;38.0;61;18;585.25;407.26920402290983;515.0;1457.0;0.0;45;3.75;411200;34266.666666666664;19643.427461220774;72000;8400;30000.0;10116.666666666666;5421.310363796382;9400.0;18000;3200;91.88544330034233;0.02237136465324385;0.024797459465688634;10116.666666666666;0.0005580597643097643;2022;4;6;2;0.0;14;2;0;0;1;0;1;2;1;2;3;0;0;2;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;1;3;2;0;1;0;1;1;1;1;0;3;1;0;1;1;2;1;0;1;0;0;2;1;4;2;2;2;0;1;9;3;1;1;0;2;0;0;1;1;3;0;1;0;1;1;1;1;0;0;1;0;1;3;0;1;2;0;1;1;7;5;4;8;3;0;1;0;2;1;0;1;2;2
2022-04-07;14;14;14;13;14;7;37.142857142857146;12.408788094653806;37.5;66;20;677.7142857142857;558.8190058674465;825.0;1999.0;4.0;48;3.4285714285714284;424900;30350.0;20347.396355837234;75000;12600;22450.0;9935.714285714286;5048.930906311088;10000.0;18000;3200;56.489859576891156;0.02237136465324385;0.03536775548855906;9935.714285714286;0.0005719452174809317;2022;4;7;3;0.0;14;2;0;0;1;4;2;1;0;2;1;0;0;3;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;2;0;0;1;2;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;3;2;0;1;2;1;0;1;1;1;0;2;1;1;3;0;1;1;0;2;0;0;3;2;5;2;1;2;0;2;11;3;1;1;1;0;0;0;2;3;2;0;1;1;0;2;1;1;0;0;2;0;3;2;1;1;0;1;2;0;7;7;7;7;1;4;1;0;1;2;0;0;2;3
2022-04-08;16;16;16;15;16;9;41.5625;12.37723043872632;44.0;61;20;949.1875;636.207641026104;847.5;1949.0;37.0;53;3.3125;462400;28900.0;21117.67032605633;70400;7500;20000.0;8893.75;4048.45135000204;9100.0;18000;3200;61.65350844915405;0.02237136465324385;0.06344062263737298;8893.75;0.0004712244740336496;2022;4;8;4;0.0;14;2;0;0;1;1;1;3;2;3;1;3;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;5;1;0;1;3;1;1;1;2;1;0;0;0;0;3;0;1;1;1;3;0;0;1;0;5;1;1;4;2;3;0;0;6;7;9;0;0;2;1;0;5;1;1;3;0;0;1;1;1;0;0;0;5;1;0;1;3;1;0;1;2;1;1;15;1;9;7;1;1;1;3;3;1;0;2;3;1
